Main.Study.t,Main.Study.FileOutput.MaxMusAct,Main.Study.FileOutput.ElbowAngle,Main.Study.FileOutput.BicepsLong
0.000000000000000e+000,1.082717097548152e+000,-3.774758283725532e-015,1.082717097548152e+000
1.010101010101010e-002,1.089847921130046e+000,5.707656569597930e-012,1.089847921130046e+000
2.020202020202020e-002,1.096804933429762e+000,5.707212480388080e-012,1.096804933429762e+000
3.030303030303030e-002,1.103589337813529e+000,5.706990435783155e-012,1.103589337813529e+000
4.040404040404041e-002,1.110202335483984e+000,5.707212480388080e-012,1.110202335483984e+000
5.050505050505051e-002,1.116645125742309e+000,5.707434524993005e-012,1.116645125742309e+000
6.060606060606062e-002,1.122918906242348e+000,5.707434524993005e-012,1.122918906242348e+000
7.070707070707072e-002,1.129024873237224e+000,5.706768391178230e-012,1.129024873237224e+000
8.080808080808082e-002,1.134964221820954e+000,5.706990435783155e-012,1.134964221820954e+000
9.090909090909091e-002,1.140738146162454e+000,5.706768391178230e-012,1.140738146162454e+000
1.010101010101010e-001,1.146347839731946e+000,5.706546346573305e-012,1.146347839731946e+000
1.111111111111111e-001,1.151794495523104e+000,5.706990435783155e-012,1.151794495523104e+000
1.212121212121212e-001,1.157079306268729e+000,5.706990435783155e-012,1.157079306268729e+000
1.313131313131313e-001,1.162203464650678e+000,5.706990435783155e-012,1.162203464650678e+000
1.414141414141414e-001,1.167168163504313e+000,5.706768391178230e-012,1.167168163504313e+000
1.515151515151515e-001,1.171974596017608e+000,5.706324301968380e-012,1.171974596017608e+000
1.616161616161616e-001,1.176623955925138e+000,5.706768391178230e-012,1.176623955925138e+000
1.717171717171717e-001,1.181117437697091e+000,5.707212480388080e-012,1.181117437697091e+000
1.818181818181819e-001,1.185456236723515e+000,5.707656569597930e-012,1.185456236723515e+000
1.919191919191920e-001,1.189641549493995e+000,5.707212480388080e-012,1.189641549493995e+000
2.020202020202021e-001,1.193674573772829e+000,5.706546346573305e-012,1.193674573772829e+000
2.121212121212122e-001,1.197556508744289e+000,5.707212480388080e-012,1.197556508744289e+000
2.222222222222223e-001,1.201288555248283e+000,5.706102257363455e-012,1.201288555248283e+000
2.323232323232324e-001,1.204871915892148e+000,5.706990435783155e-012,1.204871915892148e+000
2.424242424242425e-001,1.208307795208981e+000,5.707212480388080e-012,1.208307795208981e+000
2.525252525252526e-001,1.211597399822373e+000,5.707212480388080e-012,1.211597399822373e+000
2.626262626262627e-001,1.214741938598631e+000,5.706768391178230e-012,1.214741938598631e+000
2.727272727272728e-001,1.217742622795803e+000,5.706324301968380e-012,1.217742622795803e+000
2.828282828282829e-001,1.220600666209578e+000,5.706546346573305e-012,1.220600666209578e+000
2.929292929292930e-001,1.223317285316309e+000,5.706990435783155e-012,1.223317285316309e+000
3.030303030303032e-001,1.225893699413236e+000,5.707656569597930e-012,1.225893699413236e+000
3.131313131313133e-001,1.228331130755319e+000,5.706768391178230e-012,1.228331130755319e+000
3.232323232323234e-001,1.230630804691862e+000,5.706990435783155e-012,1.230630804691862e+000
3.333333333333335e-001,1.232793949800314e+000,5.706990435783155e-012,1.232793949800314e+000
3.434343434343436e-001,1.234821798014756e+000,5.707434524993005e-012,1.234821798014756e+000
3.535353535353537e-001,1.236715584755937e+000,5.706324301968380e-012,1.236715584755937e+000
3.636363636363638e-001,1.238476549058485e+000,5.707656569597930e-012,1.238476549058485e+000
3.737373737373739e-001,1.240105933696594e+000,5.707212480388080e-012,1.240105933696594e+000
3.838383838383840e-001,1.241604985308249e+000,5.706324301968380e-012,1.241604985308249e+000
3.939393939393941e-001,1.242974954518805e+000,5.707212480388080e-012,1.242974954518805e+000
4.040404040404043e-001,1.244217096096559e+000,5.706990435783155e-012,1.244217096096559e+000
4.141414141414144e-001,1.245332668968918e+000,5.706768391178230e-012,1.245332668968918e+000
4.242424242424245e-001,1.246322936449985e+000,5.706990435783155e-012,1.246322936449985e+000
4.343434343434346e-001,1.247189166324288e+000,5.706324301968380e-012,1.247189166324288e+000
4.444444444444447e-001,1.247932630966502e+000,5.706324301968380e-012,1.247932630966502e+000
4.545454545454548e-001,1.248554607461065e+000,5.707212480388080e-012,1.248554607461065e+000
4.646464646464649e-001,1.249056377721889e+000,5.706768391178230e-012,1.249056377721889e+000
4.747474747474750e-001,1.249439228612504e+000,5.706768391178230e-012,1.249439228612504e+000
4.848484848484851e-001,1.249704452066604e+000,5.706324301968380e-012,1.249704452066604e+000
4.949494949494953e-001,1.249853345209499e+000,5.707656569597930e-012,1.249853345209499e+000
5.050505050505053e-001,1.249887210480468e+000,5.706990435783155e-012,1.249887210480468e+000
5.151515151515154e-001,1.249807355756408e+000,5.707212480388080e-012,1.249807355756408e+000
5.252525252525254e-001,1.249615094476929e+000,5.706768391178230e-012,1.249615094476929e+000
5.353535353535355e-001,1.249311745771220e+000,5.706324301968380e-012,1.249311745771220e+000
5.454545454545455e-001,1.248898634586850e+000,5.707434524993005e-012,1.248898634586850e+000
5.555555555555556e-001,1.248377091820885e+000,5.706990435783155e-012,1.248377091820885e+000
5.656565656565656e-001,1.247748454453568e+000,5.706768391178230e-012,1.247748454453568e+000
5.757575757575757e-001,1.247014065684740e+000,5.707212480388080e-012,1.247014065684740e+000
5.858585858585858e-001,1.246175275073511e+000,5.706768391178230e-012,1.246175275073511e+000
5.959595959595958e-001,1.245233527701174e+000,5.706990435783155e-012,1.245233527701174e+000
6.060606060606059e-001,1.244190009432907e+000,5.706546346573305e-012,1.244190009432907e+000
6.161616161616159e-001,1.243046177544462e+000,5.706546346573305e-012,1.243046177544462e+000
6.262626262626260e-001,1.241803408501848e+000,5.706768391178230e-012,1.241803408501848e+000
6.363636363636360e-001,1.240463085887144e+000,5.707434524993005e-012,1.240463085887144e+000
6.464646464646461e-001,1.239026600564113e+000,5.706546346573305e-012,1.239026600564113e+000
6.565656565656561e-001,1.237495350849473e+000,5.706768391178230e-012,1.237495350849473e+000
6.666666666666662e-001,1.235870742690256e+000,5.707212480388080e-012,1.235870742690256e+000
6.767676767676762e-001,1.234154189847733e+000,5.706546346573305e-012,1.234154189847733e+000
6.868686868686863e-001,1.232347114088326e+000,5.706990435783155e-012,1.232347114088326e+000
6.969696969696964e-001,1.230450945382013e+000,5.706546346573305e-012,1.230450945382013e+000
7.070707070707064e-001,1.228467122108793e+000,5.707212480388080e-012,1.228467122108793e+000
7.171717171717165e-001,1.226397091273711e+000,5.707434524993005e-012,1.226397091273711e+000
7.272727272727265e-001,1.224242308731017e+000,5.706990435783155e-012,1.224242308731017e+000
7.373737373737366e-001,1.222004240630109e+000,5.706990435783155e-012,1.222004240630109e+000
7.474747474747466e-001,1.219684363190896e+000,5.706990435783155e-012,1.219684363190896e+000
7.575757575757567e-001,1.217284159965847e+000,5.706546346573305e-012,1.217284159965847e+000
7.676767676767667e-001,1.214805122539448e+000,5.706990435783155e-012,1.214805122539448e+000
7.777777777777768e-001,1.212248754168224e+000,5.706990435783155e-012,1.212248754168224e+000
7.878787878787869e-001,1.209616569135300e+000,5.706990435783155e-012,1.209616569135300e+000
7.979797979797969e-001,1.206910092453018e+000,5.706990435783155e-012,1.206910092453018e+000
8.080808080808070e-001,1.204130860184936e+000,5.706990435783155e-012,1.204130860184936e+000
8.181818181818170e-001,1.201280419783776e+000,5.706546346573305e-012,1.201280419783776e+000
8.282828282828271e-001,1.198360330446225e+000,5.706990435783155e-012,1.198360330446225e+000
8.383838383838371e-001,1.195372163485667e+000,5.706990435783155e-012,1.195372163485667e+000
8.484848484848472e-001,1.192317502723888e+000,5.706102257363455e-012,1.192317502723888e+000
8.585858585858572e-001,1.189197944902967e+000,5.706546346573305e-012,1.189197944902967e+000
8.686868686868673e-001,1.186014886546630e+000,5.706990435783155e-012,1.186014886546630e+000
8.787878787878773e-001,1.182770367747988e+000,5.706990435783155e-012,1.182770367747988e+000
8.888888888888874e-001,1.179465823706120e+000,5.706990435783155e-012,1.179465823706120e+000
8.989898989898975e-001,1.176102907414198e+000,5.706102257363455e-012,1.176102907414198e+000
9.090909090909075e-001,1.172683287204143e+000,5.706102257363455e-012,1.172683287204143e+000
9.191919191919176e-001,1.169208647310807e+000,5.706546346573305e-012,1.169208647310807e+000
9.292929292929276e-001,1.165680688465966e+000,5.706102257363455e-012,1.165680688465966e+000
9.393939393939377e-001,1.162101128530157e+000,5.705658168153605e-012,1.162101128530157e+000
9.494949494949477e-001,1.158471703152778e+000,5.706990435783155e-012,1.158471703152778e+000
9.595959595959578e-001,1.154794166473631e+000,5.706102257363455e-012,1.154794166473631e+000
9.696969696969678e-001,1.151070291863553e+000,5.706546346573305e-012,1.151070291863553e+000
9.797979797979779e-001,1.147301872707263e+000,5.706546346573305e-012,1.147301872707263e+000
9.898989898989880e-001,1.143490723231192e+000,5.706990435783155e-012,1.143490723231192e+000
9.999999999999980e-001,1.139638679379717e+000,5.706102257363455e-012,1.139638679379717e+000
