Main.Study.t,Main.Study.FileOutput.MaxMusAct,Main.Study.FileOutput.ElbowAngle,Main.Study.FileOutput.BicepsLong
0.000000000000000e+000,1.082717097548152e+000,-3.774758283725532e-015,1.082717097548152e+000
1.123595505617978e-002,1.090638253159059e+000,9.718670312963695e-012,1.090638253159059e+000
2.247191011235955e-002,1.098344511848280e+000,9.718448268358770e-012,1.098344511848280e+000
3.370786516853933e-002,1.105837529378241e+000,9.719336446778470e-012,1.105837529378241e+000
4.494382022471910e-002,1.113118958289164e+000,9.719336446778470e-012,1.113118958289164e+000
5.617977528089888e-002,1.120190448342023e+000,9.719114402173545e-012,1.120190448342023e+000
6.741573033707865e-002,1.127053646946470e+000,9.719114402173545e-012,1.127053646946470e+000
7.865168539325843e-002,1.133710199575456e+000,9.718448268358770e-012,1.133710199575456e+000
8.988764044943820e-002,1.140161750170688e+000,9.718892357568620e-012,1.140161750170688e+000
1.011235955056180e-001,1.146409941529951e+000,9.719336446778470e-012,1.146409941529951e+000
1.123595505617978e-001,1.152456415687203e+000,9.718892357568620e-012,1.152456415687203e+000
1.235955056179775e-001,1.158302814280307e+000,9.719114402173545e-012,1.158302814280307e+000
1.348314606741573e-001,1.163950778907922e+000,9.719336446778470e-012,1.163950778907922e+000
1.460674157303371e-001,1.169401951476087e+000,9.718670312963695e-012,1.169401951476087e+000
1.573033707865169e-001,1.174657974534688e+000,9.718670312963695e-012,1.174657974534688e+000
1.685393258426966e-001,1.179720491604428e+000,9.719336446778470e-012,1.179720491604428e+000
1.797752808988764e-001,1.184591147494482e+000,9.719114402173545e-012,1.184591147494482e+000
1.910112359550562e-001,1.189271588611355e+000,9.718226223753845e-012,1.189271588611355e+000
2.022471910112360e-001,1.193763463259203e+000,9.718892357568620e-012,1.193763463259203e+000
2.134831460674157e-001,1.198068421901698e+000,9.718892357568620e-012,1.198068421901698e+000
2.247191011235955e-001,1.202188117530134e+000,9.718448268358770e-012,1.202188117530134e+000
2.359550561797753e-001,1.206124205872734e+000,9.719336446778470e-012,1.206124205872734e+000
2.471910112359551e-001,1.209878345670886e+000,9.718670312963695e-012,1.209878345670886e+000
2.584269662921348e-001,1.213452198950757e+000,9.719114402173545e-012,1.213452198950757e+000
2.696629213483146e-001,1.216847431280239e+000,9.719114402173545e-012,1.216847431280239e+000
2.808988764044944e-001,1.220065712019915e+000,9.718448268358770e-012,1.220065712019915e+000
2.921348314606742e-001,1.223108714568362e+000,9.719336446778470e-012,1.223108714568362e+000
3.033707865168540e-001,1.225978116602154e+000,9.718892357568620e-012,1.225978116602154e+000
3.146067415730338e-001,1.228675600309755e+000,9.718670312963695e-012,1.228675600309755e+000
3.258426966292136e-001,1.231202852624244e+000,9.719336446778470e-012,1.231202852624244e+000
3.370786516853934e-001,1.233561565449285e+000,9.718892357568620e-012,1.233561565449285e+000
3.483146067415732e-001,1.235753435879414e+000,9.719558491383395e-012,1.235753435879414e+000
3.595505617977530e-001,1.237780166419747e+000,9.719336446778470e-012,1.237780166419747e+000
3.707865168539328e-001,1.239643465201483e+000,9.718448268358770e-012,1.239643465201483e+000
3.820224719101126e-001,1.241345046194585e+000,9.718448268358770e-012,1.241345046194585e+000
3.932584269662924e-001,1.242886629418052e+000,9.718892357568620e-012,1.242886629418052e+000
4.044943820224722e-001,1.244269941185782e+000,9.718670312963695e-012,1.244269941185782e+000
4.157303370786520e-001,1.245496714200445e+000,9.718448268358770e-012,1.245496714200445e+000
4.269662921348318e-001,1.246568687868816e+000,9.718448268358770e-012,1.246568687868816e+000
4.382022471910116e-001,1.247487608472756e+000,9.718670312963695e-012,1.247487608472756e+000
4.494382022471914e-001,1.248255229371098e+000,9.719114402173545e-012,1.248255229371098e+000
4.606741573033713e-001,1.248873311203422e+000,9.718670312963695e-012,1.248873311203422e+000
4.719101123595511e-001,1.249343622094187e+000,9.718004179148920e-012,1.249343622094187e+000
4.831460674157309e-001,1.249667937857748e+000,9.718892357568620e-012,1.249667937857748e+000
4.943820224719107e-001,1.249848042204560e+000,9.719114402173545e-012,1.249848042204560e+000
5.056179775280905e-001,1.249885726949298e+000,9.719336446778470e-012,1.249885726949298e+000
5.168539325842703e-001,1.249782792221100e+000,9.719558491383395e-012,1.249782792221100e+000
5.280898876404501e-001,1.249541046676695e+000,9.719114402173545e-012,1.249541046676695e+000
5.393258426966299e-001,1.249162307716777e+000,9.718892357568620e-012,1.249162307716777e+000
5.505617977528097e-001,1.248648401706276e+000,9.719336446778470e-012,1.248648401706276e+000
5.617977528089895e-001,1.248001164199069e+000,9.718226223753845e-012,1.248001164199069e+000
5.730337078651693e-001,1.247222440167704e+000,9.718892357568620e-012,1.247222440167704e+000
5.842696629213491e-001,1.246314084238824e+000,9.718670312963695e-012,1.246314084238824e+000
5.955056179775289e-001,1.245278049899626e+000,9.719114402173545e-012,1.245278049899626e+000
6.067415730337087e-001,1.244116035215215e+000,9.718670312963695e-012,1.244116035215215e+000
6.179775280898885e-001,1.242830012815482e+000,9.718448268358770e-012,1.242830012815482e+000
6.292134831460683e-001,1.241421878433563e+000,9.718670312963695e-012,1.241421878433563e+000
6.404494382022481e-001,1.239893538742725e+000,9.719558491383395e-012,1.239893538742725e+000
6.516853932584279e-001,1.238246911640664e+000,9.719114402173545e-012,1.238246911640664e+000
6.629213483146077e-001,1.236483926544755e+000,9.718670312963695e-012,1.236483926544755e+000
6.741573033707875e-001,1.234606524699202e+000,9.718226223753845e-012,1.234606524699202e+000
6.853932584269673e-001,1.232616659494992e+000,9.719114402173545e-012,1.232616659494992e+000
6.966292134831471e-001,1.230516296803773e+000,9.718448268358770e-012,1.230516296803773e+000
7.078651685393269e-001,1.228307415326640e+000,9.719336446778470e-012,1.228307415326640e+000
7.191011235955067e-001,1.225992006959022e+000,9.718892357568620e-012,1.225992006959022e+000
7.303370786516865e-001,1.223572077172883e+000,9.718892357568620e-012,1.223572077172883e+000
7.415730337078663e-001,1.221049648470188e+000,9.718448268358770e-012,1.221049648470188e+000
7.528089887640461e-001,1.218426754657804e+000,9.719780535988321e-012,1.218426754657804e+000
7.640449438202259e-001,1.215705444179573e+000,9.718892357568620e-012,1.215705444179573e+000
7.752808988764057e-001,1.212887778476272e+000,9.718004179148920e-012,1.212887778476272e+000
7.865168539325855e-001,1.209975837380383e+000,9.718448268358770e-012,1.209975837380383e+000
7.977528089887653e-001,1.206971717033596e+000,9.719336446778470e-012,1.206971717033596e+000
8.089887640449451e-001,1.203877530430349e+000,9.718448268358770e-012,1.203877530430349e+000
8.202247191011249e-001,1.200695407991212e+000,9.719336446778470e-012,1.200695407991212e+000
8.314606741573047e-001,1.197427498168236e+000,9.718448268358770e-012,1.197427498168236e+000
8.426966292134845e-001,1.194075968084430e+000,9.718892357568620e-012,1.194075968084430e+000
8.539325842696643e-001,1.190643004209640e+000,9.718892357568620e-012,1.190643004209640e+000
8.651685393258441e-001,1.187130813075338e+000,9.718892357568620e-012,1.187130813075338e+000
