Main.Study.t,Main.Study.FileOutput.MaxMusAct,Main.Study.FileOutput.ElbowAngle,Main.Study.FileOutput.BicepsLong
6.376811594202896e-001,1.240281141898341e+000,3.469735609940017e-011,1.240281141898341e+000
6.521739130434779e-001,1.238172665664294e+000,3.469846632242479e-011,1.238172665664294e+000
6.666666666666663e-001,1.235870742696257e+000,3.469780018861002e-011,1.235870742696257e+000
6.811594202898547e-001,1.233379543752554e+000,3.469846632242479e-011,1.233379543752554e+000
6.956521739130430e-001,1.230703273521634e+000,3.469780018861002e-011,1.230703273521634e+000
7.101449275362314e-001,1.227846171839610e+000,3.469780018861002e-011,1.227846171839610e+000
7.246376811594197e-001,1.224812514979909e+000,3.469757814400509e-011,1.224812514979909e+000
7.391304347826081e-001,1.221606619007706e+000,3.469757814400509e-011,1.221606619007706e+000
7.536231884057965e-001,1.218232841059385e+000,3.469802223321494e-011,1.218232841059385e+000
7.681159420289848e-001,1.214695573194738e+000,3.469757814400509e-011,1.214695573194738e+000
7.826086956521732e-001,1.210999248738634e+000,3.469757814400509e-011,1.210999248738634e+000
7.971014492753615e-001,1.207148348645387e+000,3.469846632242479e-011,1.207148348645387e+000
8.115942028985499e-001,1.203147399993956e+000,3.469757814400509e-011,1.203147399993956e+000
8.260869565217383e-001,1.199000978013972e+000,3.469846632242479e-011,1.199000978013972e+000
8.405797101449266e-001,1.194713708258340e+000,3.469891041163464e-011,1.194713708258340e+000
8.550724637681150e-001,1.190290268935496e+000,3.469757814400509e-011,1.190290268935496e+000
8.695652173913033e-001,1.185735178905824e+000,3.469757814400509e-011,1.185735178905824e+000
8.840579710144917e-001,1.181053642530381e+000,3.469802223321494e-011,1.181053642530381e+000
8.985507246376800e-001,1.176250312390643e+000,3.469802223321494e-011,1.176250312390643e+000
9.130434782608684e-001,1.171330104388637e+000,3.469846632242479e-011,1.171330104388637e+000
9.275362318840568e-001,1.166298001735968e+000,3.469757814400509e-011,1.166298001735968e+000
9.420289855072451e-001,1.161159058611779e+000,3.469802223321494e-011,1.161159058611779e+000
9.565217391304335e-001,1.155918404114166e+000,3.469802223321494e-011,1.155918404114166e+000
9.710144927536218e-001,1.150581246532352e+000,3.469757814400509e-011,1.150581246532352e+000
9.855072463768102e-001,1.145152877974819e+000,3.469802223321494e-011,1.145152877974819e+000
9.999999999999986e-001,1.139638679382771e+000,3.469802223321494e-011,1.139638679382771e+000
