Main.Study.t,Main.Study.FileOutput.MaxMusAct,Main.Study.FileOutput.ElbowAngle,Main.Study.FileOutput.BicepsLong
2.184873949579832e-001,1.199926027370779e+000,2.274402888247096e-012,1.199926027370779e+000
2.268907563025210e-001,1.202963136839616e+000,2.274402888247096e-012,1.202963136839616e+000
2.352941176470588e-001,1.205897724121684e+000,2.275069022061871e-012,1.205897724121684e+000
2.436974789915966e-001,1.208730483217343e+000,2.274180843642171e-012,1.208730483217343e+000
2.521008403361345e-001,1.211462109150039e+000,2.273514709827396e-012,1.211462109150039e+000
2.605042016806723e-001,1.214093298026687e+000,2.274624932852021e-012,1.214093298026687e+000
2.689075630252101e-001,1.216624747097008e+000,2.274180843642171e-012,1.216624747097008e+000
2.773109243697480e-001,1.219057154811789e+000,2.273958799037246e-012,1.219057154811789e+000
2.857142857142858e-001,1.221391220880241e+000,2.274402888247096e-012,1.221391220880241e+000
2.941176470588237e-001,1.223627646326372e+000,2.274624932852021e-012,1.223627646326372e+000
3.025210084033615e-001,1.225767133544471e+000,2.274624932852021e-012,1.225767133544471e+000
3.109243697478993e-001,1.227810386353348e+000,2.273958799037246e-012,1.227810386353348e+000
3.193277310924372e-001,1.229758110050266e+000,2.274180843642171e-012,1.229758110050266e+000
3.277310924369750e-001,1.231611011466328e+000,2.274180843642171e-012,1.231611011466328e+000
3.361344537815129e-001,1.233369799015814e+000,2.274624932852021e-012,1.233369799015814e+000
3.445378151260507e-001,1.235035182749078e+000,2.274402888247096e-012,1.235035182749078e+000
3.529411764705885e-001,1.236607874403666e+000,2.273958799037246e-012,1.236607874403666e+000
3.613445378151264e-001,1.238088587454906e+000,2.273958799037246e-012,1.238088587454906e+000
3.697478991596642e-001,1.239478037165941e+000,2.274402888247096e-012,1.239478037165941e+000
3.781512605042021e-001,1.240776940637345e+000,2.274846977456946e-012,1.240776940637345e+000
3.865546218487399e-001,1.241986016856279e+000,2.273958799037246e-012,1.241986016856279e+000
3.949579831932777e-001,1.243105986749445e+000,2.274402888247096e-012,1.243105986749445e+000
4.033613445378156e-001,1.244137573244597e+000,2.273958799037246e-012,1.244137573244597e+000
4.117647058823534e-001,1.245081501253986e+000,2.274402888247096e-012,1.245081501253986e+000
4.201680672268913e-001,1.245938497796225e+000,2.274180843642171e-012,1.245938497796225e+000
4.285714285714291e-001,1.246709292017831e+000,2.274402888247096e-012,1.246709292017831e+000
4.369747899159669e-001,1.247394615240976e+000,2.274180843642171e-012,1.247394615240976e+000
4.453781512605048e-001,1.247995201011157e+000,2.273958799037246e-012,1.247995201011157e+000
4.537815126050426e-001,1.248511785144859e+000,2.274402888247096e-012,1.248511785144859e+000
4.621848739495805e-001,1.248945105777294e+000,2.274624932852021e-012,1.248945105777294e+000
4.705882352941183e-001,1.249295903410248e+000,2.273958799037246e-012,1.249295903410248e+000
4.789915966386562e-001,1.249564920960097e+000,2.274402888247096e-012,1.249564920960097e+000
4.873949579831940e-001,1.249752903806070e+000,2.274180843642171e-012,1.249752903806070e+000
4.957983193277318e-001,1.249860599838819e+000,2.274402888247096e-012,1.249860599838819e+000
5.042016806722697e-001,1.249888759509322e+000,2.274180843642171e-012,1.249888759509322e+000
5.126050420168075e-001,1.249838135878254e+000,2.274402888247096e-012,1.249838135878254e+000
5.210084033613452e-001,1.249709484665837e+000,2.274402888247096e-012,1.249709484665837e+000
5.294117647058830e-001,1.249503564302239e+000,2.274402888247096e-012,1.249503564302239e+000
5.378151260504208e-001,1.249221135978655e+000,2.274180843642171e-012,1.249221135978655e+000
5.462184873949586e-001,1.248862963699066e+000,2.273514709827396e-012,1.248862963699066e+000
5.546218487394964e-001,1.248429814332788e+000,2.274624932852021e-012,1.248429814332788e+000
5.630252100840342e-001,1.247922457667913e+000,2.273736754432321e-012,1.247922457667913e+000
5.714285714285720e-001,1.247341666465676e+000,2.274180843642171e-012,1.247341666465676e+000
5.798319327731097e-001,1.246688216515860e+000,2.273958799037246e-012,1.246688216515860e+000
5.882352941176475e-001,1.245962886693313e+000,2.273958799037246e-012,1.245962886693313e+000
5.966386554621853e-001,1.245166548117693e+000,2.274624932852021e-012,1.245166548117693e+000
6.050420168067231e-001,1.244299808798799e+000,2.274402888247096e-012,1.244299808798799e+000
6.134453781512609e-001,1.243363545284029e+000,2.274402888247096e-012,1.243363545284029e+000
6.218487394957987e-001,1.242358549378973e+000,2.274624932852021e-012,1.242358549378973e+000
6.302521008403365e-001,1.241285616276948e+000,2.274402888247096e-012,1.241285616276948e+000
6.386554621848742e-001,1.240145544624190e+000,2.273958799037246e-012,1.240145544624190e+000
6.470588235294120e-001,1.238939136586956e+000,2.274180843642171e-012,1.238939136586956e+000
6.554621848739498e-001,1.237667197920450e+000,2.275069022061871e-012,1.237667197920450e+000
6.638655462184876e-001,1.236330538039889e+000,2.274402888247096e-012,1.236330538039889e+000
6.722689075630254e-001,1.234929970093700e+000,2.274624932852021e-012,1.234929970093700e+000
6.806722689075632e-001,1.233466311039038e+000,2.274180843642171e-012,1.233466311039038e+000
6.890756302521010e-001,1.231940381719737e+000,2.273958799037246e-012,1.231940381719737e+000
6.974789915966387e-001,1.230353006946858e+000,2.274402888247096e-012,1.230353006946858e+000
7.058823529411765e-001,1.228705015581949e+000,2.275069022061871e-012,1.228705015581949e+000
7.142857142857143e-001,1.226997240623214e+000,2.274180843642171e-012,1.226997240623214e+000
7.226890756302521e-001,1.225230519294663e+000,2.274180843642171e-012,1.225230519294663e+000
7.310924369747899e-001,1.223405693138561e+000,2.274180843642171e-012,1.223405693138561e+000
7.394957983193277e-001,1.221523610257053e+000,2.274180843642171e-012,1.221523610257053e+000
7.478991596638654e-001,1.219585120453718e+000,2.274180843642171e-012,1.219585120453718e+000
7.563025210084032e-001,1.217591079781846e+000,2.275069022061871e-012,1.217591079781846e+000
7.647058823529410e-001,1.215542346165399e+000,2.274180843642171e-012,1.215542346165399e+000
7.731092436974788e-001,1.213439783810756e+000,2.274624932852021e-012,1.213439783810756e+000
7.815126050420166e-001,1.211284262331882e+000,2.273736754432321e-012,1.211284262331882e+000
